Time,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,Œ“ «ƒ„,VAR20,
71,-2.81329,13.9266,3,3,3,3,3,3,3,
72,-18.1821,37.8702,4,4,4,4,4,4,4,
73,-16.8344,-45.4457,5,5,5,5,5,5,5,
74,-0.00920559,-0.046028,6,6,6,6,6,6,6,
75,16.8244,45.484,7,7,7,7,7,7,7,
76,18.1898,-37.81,8,8,8,8,8,8,8,
77,2.83151,-14.015,9,9,9,9,9,9,9,
78,-15.13,49.4746,10,10,10,10,10,10,10,
79,-19.1811,-27.1624,11,11,11,11,11,11,11,
80,-5.59715,-26.8675,12,12,12,12,12,12,12,
81,13.1328,49.5241,13,13,13,13,13,13,13,
82,19.7885,-14.3511,14,14,14,14,14,14,14,
83,8.25076,-37.5797,15,15,15,15,15,15,15,
84,-10.8727,45.6285,16,16,16,16,16,16,16,
85,-19.9998,-0.396539,17,17,17,17,17,17,17,
86,-10.7392,-45.2984,18,18,18,18,18,18,18,
87,8.39499,38.0981,19,19,19,19,19,19,19,
88,19.8109,13.5896,20,20,20,20,20,20,20,
89,13.0127,-49.4087,21,21,21,21,21,21,21,
90,-5.74925,27.5329,22,22,22,22,22,22,22,
91,-19.2254,26.4932,23,23,23,23,23,23,23,
92,-15.0258,-49.583,24,24,24,24,24,24,24,
93,2.98844,14.7745,25,25,25,25,25,25,25,
94,18.2551,37.2863,26,26,26,26,26,26,26,
95,16.7382,-45.8076,27,27,27,27,27,27,27,
96,-0.167821,0.839075,28,28,28,28,28,28,28,
97,-16.9195,45.1093,29,29,29,29,29,29,29,
98,-18.1155,-38.3833,30,30,30,30,30,30,30,
99,-2.65616,-13.1632,31,31,31,31,31,31,31,
100,15.2452,49.3389,32,32,32,32,32,32,32,
101,19.1302,-27.9013,33,33,33,33,33,33,33,
102,5.42698,-26.1168,34,34,34,34,34,34,34,
103,-13.2658,49.6381,35,35,35,35,35,35,35,
104,-19.7621,-15.1967,36,36,36,36,36,36,36,
105,-8.08917,-36.99,37,37,37,37,37,37,37,
106,11.0209,45.9832,38,38,38,38,38,38,38,
107,19.9984,-1.28155,39,39,39,39,39,39,39,
108,10.5895,-44.9166,40,40,40,40,40,40,40,
109,-8.55533,38.6654,41,41,41,41,41,41,41,
110,-19.8344,12.7357,42,42,42,42,42,42,42,
111,-12.8778,-49.2652,43,43,43,43,43,43,43,
112,5.91858,28.2674,44,44,44,44,44,44,44,
113,19.2735,25.7384,45,45,45,45,45,45,45,
114,14.9084,-49.6893,46,46,46,46,46,46,46,
115,-3.16336,15.6177,47,47,47,47,47,47,47,
116,-18.3267,36.6908,48,48,48,48,48,48,48,
117,-16.6406,-46.1552,49,49,49,49,49,49,49,
118,0.344834,1.72392,50,50,50,50,50,50,50,
119,17.0132,44.7204,51,51,51,51,51,51,51,
120,18.0397,-38.9445,52,52,52,52,52,52,52,
121,2.4806,-12.3072,53,53,53,53,53,53,53,
122,-15.3592,49.1877,54,54,54,54,54,54,54,
123,-19.0778,-28.6314,55,55,55,55,55,55,55,
124,-5.25638,-25.358,56,56,56,56,56,56,56,
125,13.3977,49.7366,57,57,57,57,57,57,57,
126,19.7341,-16.0375,58,58,58,58,58,58,58,
127,7.92696,-36.3887,59,59,59,59,59,59,59,
128,-11.1681,46.3236,60,60,60,60,60,60,60,
129,-19.9953,-2.16615,61,61,61,61,61,61,61,
130,-10.4389,-44.5207,62,62,62,62,62,62,62,
131,8.71501,39.2205,63,63,63,63,63,63,63,
132,19.8564,11.8778,64,64,64,64,64,64,64,
133,12.7419,-49.1063,65,65,65,65,65,65,65,
134,-6.08744,28.9931,66,66,66,66,66,66,66,
135,-19.32,24.9755,67,67,67,67,67,67,67,
136,-14.7898,-49.7801,68,68,68,68,68,68,68,
137,3.33804,16.4561,69,69,69,69,69,69,69,
138,18.3969,36.0838,70,70,70,70,70,70,70,
139,16.5417,-46.4884,71,71,71,71,71,71,71,
140,-0.521821,2.60822,72,72,72,72,72,72,72,
141,-17.1056,44.3176,73,73,73,73,73,73,73,
142,-17.9626,-39.4935,74,74,74,74,74,74,74,
143,-2.30484,-11.4474,75,75,75,75,75,75,75,
144,15.472,49.0211,76,76,76,76,76,76,76,
145,19.0239,-29.3525,77,77,77,77,77,77,77,
146,5.08537,-24.5912,78,78,78,78,78,78,78,
147,-13.5287,49.8196,79,79,79,79,79,79,79,
148,-19.7045,-16.8734,80,80,80,80,80,80,80,
149,-7.76412,-35.776,81,81,81,81,81,81,81,
150,11.3146,46.6495,82,82,82,82,82,82,82,
151,19.9907,-3.05008,83,83,83,83,83,83,83,
152,10.2875,-44.1109,84,84,84,84,84,84,84,
153,-8.874,39.7633,85,85,85,85,85,85,85,
154,-19.8768,11.0162,86,86,86,86,86,86,86,
155,-12.6049,-48.932,87,87,87,87,87,87,87,
156,6.25583,29.7096,88,88,88,88,88,88,88,
157,19.365,24.2049,89,89,89,89,89,89,89,
158,14.6701,-49.8552,90,90,90,90,90,90,90,
159,-3.51245,17.2893,91,91,91,91,91,91,91,
160,-18.4656,35.4654,92,92,92,92,92,92,92,
161,-16.4416,-46.8069,93,93,93,93,93,93,93,
162,0.698766,3.4917,94,94,94,94,94,94,94,
163,17.1967,43.9008,95,95,95,95,95,95,95,
164,17.8841,-40.0301,96,96,96,96,96,96,96,
165,2.1289,-10.584,97,97,97,97,97,97,97,
166,-15.5836,48.8391,98,98,98,98,98,98,98,
167,-18.9686,-30.0644,99,99,99,99,99,99,99,
168,-4.91396,-23.8167,100,100,100,100,100,100,100,
169,13.6585,49.8869,101,101,101,101,101,101,101,
170,19.6734,-17.7039,1,1,1,1,1,1,1,
171,7.60067,-35.1521,2,2,2,2,2,2,2,
172,-11.4601,46.9607,3,3,3,3,3,3,3,
173,-19.9845,-3.93305,4,4,4,4,4,4,4,
174,-10.1353,-43.6873,5,5,5,5,5,5,5,
175,9.0323,40.2937,6,6,6,6,6,6,6,
176,19.8956,10.1511,7,7,7,7,7,7,7,
177,12.467,-48.7424,8,8,8,8,8,8,8,
178,-6.42373,30.4169,9,9,9,9,9,9,9,
179,-19.4085,23.4266,10,10,10,10,10,10,10,
180,-14.5492,-49.9147,11,11,11,11,11,11,11,
181,3.68659,18.1171,12,12,12,12,12,12,12,
182,18.5329,34.836,13,13,13,13,13,13,13,
183,16.3402,-47.1108,14,14,14,14,14,14,14,
184,-0.875657,4.37409,15,15,15,15,15,15,15,
185,-17.2864,43.4703,16,16,16,16,16,16,16,
186,-17.8041,-40.5541,17,17,17,17,17,17,17,
187,-1.9528,-9.71735,18,18,18,18,18,18,18,
188,15.6939,48.6418,19,19,19,19,19,19,19,
189,18.9117,-30.7669,20,20,20,20,20,20,20,
190,4.74217,-23.0347,21,21,21,21,21,21,21,
191,-13.7873,49.9386,22,22,22,22,22,22,22,
192,-19.6408,-18.5289,23,23,23,23,23,23,23,
193,-7.43663,-34.5171,24,24,24,24,24,24,24,
194,11.6047,47.2572,25,25,25,25,25,25,25,
195,19.9768,-4.81478,26,26,26,26,26,26,26,
196,9.98224,-43.2499,27,27,27,27,27,27,27,
197,-9.18989,40.8114,28,28,28,28,28,28,28,
198,-19.9129,9.28284,29,29,29,29,29,29,29,
199,-12.3281,-48.5375,30,30,30,30,30,30,30,
200,6.59113,31.1146,31,31,31,31,31,31,31,
201,19.4505,22.641,32,32,32,32,32,32,32,
202,14.4271,-49.9585,33,33,33,33,33,33,33,
203,-3.86044,18.9392,34,34,34,34,34,34,34,
204,-18.5987,34.1956,35,35,35,35,35,35,35,
205,-16.2374,-47.4,36,36,36,36,36,36,36,
206,1.05248,5.2551,37,37,37,37,37,37,37,
207,17.3748,43.0262,38,38,38,38,38,38,38,
208,17.7228,-41.0655,39,39,39,39,39,39,39,
209,1.77654,-8.8476,40,40,40,40,40,40,40,
210,-15.803,48.4293,41,41,41,41,41,41,41,
211,-18.8534,-31.4598,42,42,42,42,42,42,42,
212,-4.57001,-22.2455,43,43,43,43,43,43,43,
213,13.915,49.9746,44,44,44,44,44,44,44,
214,19.6066,-19.348,45,45,45,45,45,45,45,
215,7.272,-33.8714,46,46,46,46,46,46,46,
216,-11.7485,47.539,47,47,47,47,47,47,47,
217,-19.9674,-5.69501,48,48,48,48,48,48,48,
218,-9.82845,-42.799,49,49,49,49,49,49,49,
219,9.34677,41.3164,50,50,50,50,50,50,50,
220,19.9286,8.41167,51,51,51,51,51,51,51,
221,12.1882,-48.3174,52,52,52,52,52,52,52,
222,-6.758,31.8026,53,53,53,53,53,53,53,
223,-19.4909,21.8483,54,54,54,54,54,54,54,
224,-14.304,-49.9868,55,55,55,55,55,55,55,
225,4.03398,19.7554,56,56,56,56,56,56,56,
226,18.6631,33.5445,57,57,57,57,57,57,57,
227,16.1335,-47.6742,58,58,58,58,58,58,58,
228,-1.22922,6.13447,59,59,59,59,59,59,59,
229,-17.4618,42.5685,60,60,60,60,60,60,60,
230,-17.64,-41.564,61,61,61,61,61,61,61,
231,-1.60015,-7.97509,62,62,62,62,62,62,62,
232,15.9109,48.2016,63,63,63,63,63,63,63,
233,18.7935,-32.1428,64,64,64,64,64,64,64,
234,4.39749,-21.4494,65,65,65,65,65,65,65,
235,-14.0416,49.995,66,66,66,66,66,66,66,
236,-19.5709,-20.1611,67,67,67,67,67,67,67,
237,-7.10681,-33.215,68,68,68,68,68,68,68,
238,11.8913,47.8058,69,69,69,69,69,69,69,
239,19.9566,-6.57346,70,70,70,70,70,70,70,
240,9.67389,-42.3347,71,71,71,71,71,71,71,
241,-9.5029,41.8084,72,72,72,72,72,72,72,
242,-19.9428,7.53788,73,73,73,73,73,73,73,
243,-12.0473,-48.0821,74,74,74,74,74,74,74,
244,6.92435,32.4806,75,75,75,75,75,75,75,
245,19.5298,21.0487,76,76,76,76,76,76,76,
246,14.1797,-49.9993,77,77,77,77,77,77,77,
247,-4.20721,20.5654,78,78,78,78,78,78,78,
248,-18.726,32.8829,79,79,79,79,79,79,79,
249,-16.0282,-47.9336,80,80,80,80,80,80,80,
250,1.40586,7.01192,81,81,81,81,81,81,81,
251,17.5474,42.0976,82,82,82,82,82,82,82,
252,17.5559,-42.0495,83,83,83,83,83,83,83,
253,1.42363,-7.10007,84,84,84,84,84,84,84,
254,-16.0175,47.9588,85,85,85,85,85,85,85,
255,-18.7323,-32.8158,86,86,86,86,86,86,86,
256,-4.22462,-20.6465,87,87,87,87,87,87,87,
257,14.1671,49.9997,88,88,88,88,88,88,88,
258,19.5337,-20.9679,89,89,89,89,89,89,89,
259,6.94106,-32.5482,90,90,90,90,90,90,90,
260,-12.0331,48.0576,91,91,91,91,91,91,91,
261,-19.9441,-7.44984,92,92,92,92,92,92,92,
262,-9.51857,-41.8572,93,93,93,93,93,93,93,
263,9.6583,42.2873,94,94,94,94,94,94,94,
264,19.9554,6.66171,95,95,95,95,95,95,95,
265,11.9056,-47.8318,96,96,96,96,96,96,96,
266,-7.09016,33.1484,97,97,97,97,97,97,97,
267,-19.5672,20.2426,98,98,98,98,98,98,98,
268,-14.0543,-49.9962,99,99,99,99,99,99,99,
269,4.38011,21.3689,100,100,100,100,100,100,100,
270,18.7874,32.211,101,101,101,101,101,101,101,
271,15.9217,-48.1779,1,1,1,1,1,1,1,
272,-1.5824,7.88717,2,2,2,2,2,2,2,
273,-17.6316,41.6134,3,3,3,3,3,3,3,
274,-17.4704,-42.5218,4,4,4,4,4,4,4,
275,-1.24699,-6.22283,5,5,5,5,5,5,5,
276,16.1229,47.701,6,6,6,6,6,6,6,
277,18.6695,-33.4784,7,7,7,7,7,7,7,
278,4.05142,-19.8371,8,8,8,8,8,8,8,
279,-14.2915,49.9887,9,9,9,9,9,9,9,
280,-19.4949,-21.7682,10,10,10,10,10,10,10,
281,-6.77476,-31.8712,11,11,11,11,11,11,11,
282,12.1741,48.2944,12,12,12,12,12,12,12,
283,19.9301,-8.32389,13,13,13,13,13,13,13,
284,9.36251,-41.3665,14,14,14,14,14,14,14,
285,-9.81294,42.7529,15,15,15,15,15,15,15,
286,-19.9664,5.78346,16,16,16,16,16,16,16,
287,-11.7629,-47.5665,17,17,17,17,17,17,17,
288,7.25541,33.8058,18,18,18,18,18,18,18,
289,19.6031,19.4301,19,19,19,19,19,19,19,
290,13.9278,-49.9774,20,20,20,20,20,20,20,
291,-4.55267,22.1657,21,21,21,21,21,21,21,
292,-18.8474,31.529,22,22,22,22,22,22,22,
293,-15.8139,-48.4071,23,23,23,23,23,23,23,
294,1.7588,8.75995,24,24,24,24,24,24,24,
295,17.7145,41.1162,25,25,25,25,25,25,25,
296,17.3836,-42.9807,26,26,26,26,26,26,26,
297,1.07026,-5.34364,27,27,27,27,27,27,27,
298,-16.227,47.4282,28,28,28,28,28,28,28,
299,-18.6053,-34.1306,29,29,29,29,29,29,29,
300,-3.87791,-19.0216,30,30,30,30,30,30,30,
301,14.4148,49.9621,31,31,31,31,31,31,31,
302,19.4546,-22.5616,32,32,32,32,32,32,32,
303,6.60794,-31.1842,33,33,33,33,33,33,33,
304,-12.314,48.516,34,34,34,34,34,34,34,
305,-19.9145,-9.19533,35,35,35,35,35,35,35,
306,-9.20571,-40.8628,36,36,36,36,36,36,36,
307,9.96681,43.2052,37,37,37,37,37,37,37,
308,19.9759,4.9034,38,38,38,38,38,38,38,
309,11.6192,-47.2863,39,39,39,39,39,39,39,
310,-7.42009,34.4526,40,40,40,40,40,40,40,
311,-19.6374,18.6115,41,41,41,41,41,41,41,
312,-13.8002,-49.9429,42,42,42,42,42,42,42,
313,4.72487,22.9556,43,43,43,43,43,43,43,
314,18.9059,30.8371,44,44,44,44,44,44,44,
315,15.7049,-48.6211,45,45,45,45,45,45,45,
316,-1.93508,9.62999,46,46,46,46,46,46,46,
317,-17.796,40.6062,47,47,47,47,47,47,47,
318,-17.2954,-43.4262,48,48,48,48,48,48,48,
319,-0.893448,-4.46278,49,49,49,49,49,49,49,
320,16.3299,47.1406,50,50,50,50,50,50,50,
321,18.5396,-34.772,51,51,51,51,51,51,51,
322,3.70409,-18.2,52,52,52,52,52,52,52,
323,-14.5369,49.9198,53,53,53,53,53,53,53,
324,-19.4128,-23.3479,54,54,54,54,54,54,54,
325,-6.44059,-30.4875,55,55,55,55,55,55,55,
326,12.453,48.7225,56,56,56,56,56,56,56,
327,19.8974,-10.0639,57,57,57,57,57,57,57,
328,9.04819,-40.3463,58,58,58,58,58,58,58,
329,-10.1199,43.6439,59,59,59,59,59,59,59,
330,-19.9838,4.02181,60,60,60,60,60,60,60,
331,-11.4747,-46.9912,61,61,61,61,61,61,61,
332,7.5842,35.0887,62,62,62,62,62,62,62,
333,19.6702,17.7871,63,63,63,63,63,63,63,
334,13.6715,-49.8928,64,64,64,64,64,64,64,
335,-4.8967,23.7383,65,65,65,65,65,65,65,
336,-18.9629,30.1355,66,66,66,66,66,66,66,
337,-15.5947,-48.8199,67,67,67,67,67,67,67,
338,2.1112,10.497,68,68,68,68,68,68,68,
339,17.8761,40.0834,69,69,69,69,69,69,69,
340,17.2058,-43.8581,70,70,70,70,70,70,70,
341,0.716563,-3.58052,71,71,71,71,71,71,71,
342,-16.4315,46.8382,72,72,72,72,72,72,72,
343,-18.4725,-35.4026,73,73,73,73,73,73,73,
344,-3.52998,-17.3728,74,74,74,74,74,74,74,
345,14.658,49.8619,75,75,75,75,75,75,75,
346,19.3694,-24.1269,76,76,76,76,76,76,76,
347,6.27275,-29.7812,77,77,77,77,77,77,77,
348,-12.5911,48.9136,78,78,78,78,78,78,78,
349,-19.8787,-10.9293,79,79,79,79,79,79,79,
350,-8.88996,-39.8172,80,80,80,80,80,80,80,
351,10.2722,44.0689,81,81,81,81,81,81,81,
352,19.9901,3.13895,82,82,82,82,82,82,82,
353,11.3292,-46.6814,83,83,83,83,83,83,83,
354,-7.7477,35.7137,84,84,84,84,84,84,84,
355,-19.7014,16.9571,85,85,85,85,85,85,85,
356,-13.5418,-49.827,86,86,86,86,86,86,86,
357,5.06815,24.5136,87,87,87,87,87,87,87,
358,19.0184,29.4245,88,88,88,88,88,88,88,
359,15.4833,-49.0035,89,89,89,89,89,89,89,
360,-2.28715,11.3607,90,90,90,90,90,90,90,
361,-17.9548,39.548,91,91,91,91,91,91,91,
362,-17.1149,-44.2763,92,92,92,92,92,92,92,
363,-0.539623,-2.69713,93,93,93,93,93,93,93,
364,16.5317,46.5211,94,94,94,94,94,94,94,
365,18.4039,-36.0221,95,95,95,95,95,95,95,
366,3.3556,-16.5401,96,96,96,96,96,96,96,
367,-14.7778,49.7883,97,97,97,97,97,97,97,
368,-19.3246,-24.8984,98,98,98,98,98,98,98,
369,-6.1044,-29.0656,99,99,99,99,99,99,99,
370,12.7281,49.0895,100,100,100,100,100,100,100,
371,19.8585,-11.7913,101,101,101,101,101,101,101,
372,8.73104,-39.2757,1,1,1,1,1,1,1,
373,-10.4237,44.4802,2,2,2,2,2,2,2,
374,-19.9949,2.2551,3,3,3,3,3,3,3,
375,-11.1829,-46.3571,4,4,4,4,4,4,4,
376,7.9106,36.3276,5,5,5,5,5,5,5,
377,19.7311,16.1218,6,6,6,6,6,6,6,
378,13.411,-49.7457,7,7,7,7,7,7,7,
379,-5.2392,25.2812,8,8,8,8,8,8,8,
380,-19.0725,28.7043,9,9,9,9,9,9,9,
381,-15.3706,-49.1716,10,10,10,10,10,10,10,
382,2.46293,12.2209,11,11,11,11,11,11,11,
383,18.032,39.0002,12,12,12,12,12,12,12,
384,17.0226,-44.6805,13,13,13,13,13,13,13,
385,0.36264,-1.8129,14,14,14,14,14,14,14,
386,-16.6307,46.1894,15,15,15,15,15,15,15,
387,-18.3339,-36.6303,16,16,16,16,16,16,16,
388,-3.18095,-15.7023,17,17,17,17,17,17,17,
389,14.8965,49.6992,18,18,18,18,18,18,18,
390,19.2782,-25.662,19,19,19,19,19,19,19,
391,5.93559,-28.3408,20,20,20,20,20,20,20,
392,-12.8642,49.2499,21,21,21,21,21,21,21,
393,-19.8367,-12.6496,22,22,22,22,22,22,22,
394,-8.57143,-38.7218,23,23,23,23,23,23,23,
395,10.5744,44.8774,24,24,24,24,24,24,24,
396,19.9981,1.37056,25,25,25,25,25,25,25,
397,11.0357,-46.0181,26,26,26,26,26,26,26,
398,-8.07288,36.93,27,27,27,27,27,27,27,
399,-19.7593,15.2815,28,28,28,28,28,28,28,
400,-13.2791,-49.6487,29,29,29,29,29,29,29,
401,5.40983,26.0408,30,30,30,30,30,30,30,
402,19.125,27.9751,31,31,31,31,31,31,31,
403,15.2567,-49.3244,32,32,32,32,32,32,32,
404,-2.63851,13.0772,33,33,33,33,33,33,33,
405,-18.1079,38.4403,34,34,34,34,34,34,34,
406,-16.929,-45.0708,35,35,35,35,35,35,35,
407,-0.185629,-0.928103,36,36,36,36,36,36,36,
408,16.7284,45.8433,37,37,37,37,37,37,37,
409,18.2624,-37.227,38,38,38,38,38,38,38,
410,3.00605,-14.8595,39,39,39,39,39,39,39,
411,-15.0141,49.5944,40,40,40,40,40,40,40,
412,-19.2303,-26.4176,41,41,41,41,41,41,41,
413,-5.7663,-27.6072,42,42,42,42,42,42,42,
414,12.9992,49.3949,43,43,43,43,43,43,43,
415,19.8133,-13.5039,44,44,44,44,44,44,44,
416,8.41115,-38.1557,45,45,45,45,45,45,45,
417,-10.7242,45.2607,46,46,46,46,46,46,46,
418,-19.9998,0.485577,47,47,47,47,47,47,47,
419,-10.8876,-45.6648,48,48,48,48,48,48,48,
420,8.23453,37.5209,49,49,49,49,49,49,49,
421,19.7859,14.4364,50,50,50,50,50,50,50,
422,13.1462,-49.5362,51,51,51,51,51,51,51,
423,-5.58005,26.7923,52,52,52,52,52,52,52,
424,-19.176,27.2371,53,53,53,53,53,53,53,
425,-15.1417,-49.4616,54,54,54,54,54,54,54,
426,2.81388,13.9295,55,55,55,55,55,55,55,
427,18.1824,37.8682,56,56,56,56,56,56,56,
428,16.8341,-45.447,57,57,57,57,57,57,57,
429,0.0086027,-0.0430135,58,58,58,58,58,58,58,
430,-16.8248,45.4828,59,59,59,59,59,59,59,
431,-18.1895,-37.812,60,60,60,60,60,60,60,
432,-2.83092,-14.0121,61,61,61,61,61,61,61,
433,15.1304,49.4742,62,62,62,62,62,62,62,
434,19.1809,-27.165,63,63,63,63,63,63,63,
435,5.59657,-26.8649,64,64,64,64,64,64,64,
436,-13.1332,49.5245,65,65,65,65,65,65,65,
437,-19.7884,-14.354,66,66,66,66,66,66,66,
438,-8.25021,-37.5778,67,67,67,67,67,67,67,
439,10.8732,45.6297,68,68,68,68,68,68,68,
440,19.9998,-0.399553,69,69,69,69,69,69,69,
441,10.7387,-45.2971,70,70,70,70,70,70,70,
442,-8.39553,38.1001,71,71,71,71,71,71,71,
443,-19.811,13.5867,72,72,72,72,72,72,72,
444,-13.0123,-49.4082,73,73,73,73,73,73,73,
445,5.74983,27.5354,74,74,74,74,74,74,74,
446,19.2256,26.4906,75,75,75,75,75,75,75,
447,15.0254,-49.5834,76,76,76,76,76,76,76,
448,-2.98904,14.7773,77,77,77,77,77,77,77,
449,-18.2554,37.2843,78,78,78,78,78,78,78,
450,-16.7378,-45.8089,79,79,79,79,79,79,79,
451,0.168424,0.842089,80,80,80,80,80,80,80,
452,16.9198,45.108,81,81,81,81,81,81,81,
453,18.1152,-38.3852,82,82,82,82,82,82,82,
454,2.65556,-13.1602,83,83,83,83,83,83,83,
455,-15.2456,49.3384,84,84,84,84,84,84,84,
456,-19.13,-27.9038,85,85,85,85,85,85,85,
457,-5.4264,-26.1142,86,86,86,86,86,86,86,
458,13.2662,49.6385,87,87,87,87,87,87,87,
459,19.762,-15.1996,88,88,88,88,88,88,88,
460,8.08862,-36.988,89,89,89,89,89,89,89,
461,-11.0214,45.9844,90,90,90,90,90,90,90,
462,-19.9984,-1.28456,91,91,91,91,91,91,91,
463,-10.589,-44.9153,92,92,92,92,92,92,92,
464,8.55588,38.6673,93,93,93,93,93,93,93,
465,19.8345,12.7328,94,94,94,94,94,94,94,
466,12.8773,-49.2647,95,95,95,95,95,95,95,
467,-5.91916,28.2699,96,96,96,96,96,96,96,
468,-19.2736,25.7358,97,97,97,97,97,97,97,
469,-14.908,-49.6897,98,98,98,98,98,98,98,
470,3.16396,15.6206,99,99,99,99,99,99,99,
471,18.327,36.6888,100,100,100,100,100,100,100,
472,16.6403,-46.1564,101,101,101,101,101,101,101,
473,-0.345437,1.72693,1,1,1,1,1,1,1,
474,-17.0135,44.7191,2,2,2,2,2,2,2,
475,-18.0395,-38.9463,3,3,3,3,3,3,3,
476,-2.48,-12.3043,4,4,4,4,4,4,4,
477,15.3596,49.1871,5,5,5,5,5,5,5,
478,19.0776,-28.6338,6,6,6,6,6,6,6,
479,5.2558,-25.3554,7,7,7,7,7,7,7,
480,-13.3982,49.737,8,8,8,8,8,8,8,
481,-19.734,-16.0404,9,9,9,9,9,9,9,
482,-7.9264,-36.3866,10,10,10,10,10,10,10,
483,11.1686,46.3248,11,11,11,11,11,11,11,
484,19.9953,-2.16916,12,12,12,12,12,12,12,
485,10.4384,-44.5194,13,13,13,13,13,13,13,
486,-8.71555,39.2224,14,14,14,14,14,14,14,
487,-19.8564,11.8749,15,15,15,15,15,15,15,
488,-12.7414,-49.1057,16,16,16,16,16,16,16,
489,6.08802,28.9955,17,17,17,17,17,17,17,
490,19.3201,24.9729,18,18,18,18,18,18,18,
491,14.7894,-49.7803,19,19,19,19,19,19,19,
492,-3.33863,16.4589,20,20,20,20,20,20,20,
493,-18.3971,36.0817,21,21,21,21,21,21,21,
